"UniprotID.TF","Name.TF","total_targets","deg_targets","prop_deg","contrast","index"
"Q95Y84","hcp-6",1586,11,0.00693568726355612,"RB2060_UN_vs_N2",0.0762925598991173
"G5EE18","ceh-28",1066,10,0.00938086303939963,"RB2060_UN_vs_N2",0.0938086303939963
"G5EFF4","sem-4",1495,10,0.00668896321070234,"RB2060_UN_vs_N2",0.0668896321070234
"G5EFT5","hsf-1",1197,10,0.00835421888053467,"RB2060_UN_vs_N2",0.0835421888053467
"H2L0N7","-",1419,10,0.00704721634954193,"RB2060_UN_vs_N2",0.0704721634954193
"P30630","lin-9",2692,10,0.0037147102526003,"RB2060_UN_vs_N2",0.037147102526003
"G5EBU4","zag-1",929,9,0.00968783638320775,"RB2060_UN_vs_N2",0.0871905274488698
"G5EC14","epc-1",1795,9,0.00501392757660167,"RB2060_UN_vs_N2",0.045125348189415
"P52906","unc-30",574,9,0.0156794425087108,"RB2060_UN_vs_N2",0.141114982578397
"Q21955","mdt-15",1153,9,0.00780572419774501,"RB2060_UN_vs_N2",0.0702515177797051
"Q9NAD6","sta-1",272,9,0.0330882352941176,"RB2060_UN_vs_N2",0.297794117647059
"G5EDU4","eor-1",1144,8,0.00699300699300699,"RB2060_UN_vs_N2",0.0559440559440559
"G5EE07","xbp-1",1619,8,0.00494132180358246,"RB2060_UN_vs_N2",0.0395305744286597
"O44505","-",1152,8,0.00694444444444444,"RB2060_UN_vs_N2",0.0555555555555556
"P34326","ceh-16",1492,8,0.00536193029490617,"RB2060_UN_vs_N2",0.0428954423592493
"P48996","dpy-27",1786,8,0.00447928331466965,"RB2060_UN_vs_N2",0.0358342665173572
"Q18299","nhr-43",1337,8,0.00598354525056096,"RB2060_UN_vs_N2",0.0478683620044877
"Q9U325","mef-2",1163,8,0.00687876182287188,"RB2060_UN_vs_N2",0.0550300945829751
"G5EGD2","hif-1",834,7,0.00839328537170264,"RB2060_UN_vs_N2",0.0587529976019185
"O02219","aha-1",899,7,0.00778642936596218,"RB2060_UN_vs_N2",0.0545050055617353
"P13528","unc-86",1170,7,0.00598290598290598,"RB2060_UN_vs_N2",0.0418803418803419
"P34706","sdc-3",930,7,0.00752688172043011,"RB2060_UN_vs_N2",0.0526881720430108
"Q9U2M1","dpy-28",675,7,0.0103703703703704,"RB2060_UN_vs_N2",0.0725925925925926
"O17025","nhr-90",1137,6,0.00527704485488127,"RB2060_UN_vs_N2",0.0316622691292876
"P20154","lin-11",821,6,0.00730816077953715,"RB2060_UN_vs_N2",0.0438489646772229
"P41999","nhr-10",334,6,0.0179640718562874,"RB2060_UN_vs_N2",0.107784431137725
"Q18037","-",955,6,0.00628272251308901,"RB2060_UN_vs_N2",0.037696335078534
"Q18694","unc-130",1156,6,0.00519031141868512,"RB2060_UN_vs_N2",0.0311418685121107
"Q19753","-",1209,6,0.00496277915632754,"RB2060_UN_vs_N2",0.0297766749379653
"Q23541","rbr-2",948,6,0.00632911392405063,"RB2060_UN_vs_N2",0.0379746835443038
"Q965W2","nhr-86",236,6,0.0254237288135593,"RB2060_UN_vs_N2",0.152542372881356
"Q9TZI2","ztf-4",609,6,0.00985221674876847,"RB2060_UN_vs_N2",0.0591133004926108
"G4SGI5","oef-1",1237,5,0.00404203718674212,"RB2060_UN_vs_N2",0.0202101859337106
"O17862","lir-3",1064,5,0.00469924812030075,"RB2060_UN_vs_N2",0.0234962406015038
"P17512","mtl-2",890,5,0.00561797752808989,"RB2060_UN_vs_N2",0.0280898876404494
"P34522","pros-1",1224,5,0.00408496732026144,"RB2060_UN_vs_N2",0.0204248366013072
"P91547","duxl-1",891,5,0.00561167227833894,"RB2060_UN_vs_N2",0.0280583613916947
"Q65CM0","nhr-76",380,5,0.0131578947368421,"RB2060_UN_vs_N2",0.0657894736842105
"Q966B8","nhr-237",551,5,0.00907441016333938,"RB2060_UN_vs_N2",0.0453720508166969
"G5EGE9","dpy-26",481,4,0.00831600831600832,"RB2060_UN_vs_N2",0.0332640332640333
"O17593","fkh-10",578,4,0.0069204152249135,"RB2060_UN_vs_N2",0.027681660899654
"P90916","lin-53",756,4,0.00529100529100529,"RB2060_UN_vs_N2",0.0211640211640212
"Q10661","dpy-30",375,4,0.0106666666666667,"RB2060_UN_vs_N2",0.0426666666666667
"Q17694","snpc-1.1",651,4,0.00614439324116743,"RB2060_UN_vs_N2",0.0245775729646697
"Q18711","mxl-3",279,4,0.014336917562724,"RB2060_UN_vs_N2",0.0573476702508961
"Q94398","ceh-8",270,4,0.0148148148148148,"RB2060_UN_vs_N2",0.0592592592592593
"U4PEA1","-",1058,4,0.00378071833648393,"RB2060_UN_vs_N2",0.0151228733459357
"B2D6M2","lin-61",520,3,0.00576923076923077,"RB2060_UN_vs_N2",0.0173076923076923
"G5EBL3","sdc-2",216,3,0.0138888888888889,"RB2060_UN_vs_N2",0.0416666666666667
"G5EFJ4","capg-1",308,3,0.00974025974025974,"RB2060_UN_vs_N2",0.0292207792207792
"O02274","ztf-11",397,3,0.00755667506297229,"RB2060_UN_vs_N2",0.0226700251889169
"O62183","aly-2",564,3,0.00531914893617021,"RB2060_UN_vs_N2",0.0159574468085106
"P32085","tbp-1",632,3,0.00474683544303797,"RB2060_UN_vs_N2",0.0142405063291139
"P91306","cey-2",82,3,0.0365853658536585,"RB2060_UN_vs_N2",0.109756097560976
"Q09591","mix-1",309,3,0.00970873786407767,"RB2060_UN_vs_N2",0.029126213592233
"Q10902","nhr-2",330,3,0.00909090909090909,"RB2060_UN_vs_N2",0.0272727272727273
"Q17922","sox-4",285,3,0.0105263157894737,"RB2060_UN_vs_N2",0.0315789473684211
"Q21374","-",226,3,0.0132743362831858,"RB2060_UN_vs_N2",0.0398230088495575
"Q22812","ceh-39",365,3,0.00821917808219178,"RB2060_UN_vs_N2",0.0246575342465753
