"UniprotID.TF","Name.TF","total_targets","deg_targets","prop_deg","contrast","index"
"Q19723","-",112,43,0.383928571428571,"RB2060_TR_vs_UN",16.5089285714286
"G5ED66","pax-3",63,24,0.380952380952381,"RB2060_TR_vs_UN",9.14285714285714
"Q22190","sma-9",3394,1290,0.380082498526812,"RB2060_TR_vs_UN",490.306423099588
"Q20060","smc-4",50,19,0.38,"RB2060_TR_vs_UN",7.22
"Q93727","sptf-1",29,11,0.379310344827586,"RB2060_TR_vs_UN",4.17241379310345
"Q94398","ceh-8",270,102,0.377777777777778,"RB2060_TR_vs_UN",38.5333333333333
"Q93705","unc-3",16,6,0.375,"RB2060_TR_vs_UN",2.25
"G5ECU7","1-Jun",1918,715,0.372784150156413,"RB2060_TR_vs_UN",266.540667361835
"P34474","hlh-11",1422,528,0.371308016877637,"RB2060_TR_vs_UN",196.050632911392
"P41999","nhr-10",334,124,0.37125748502994,"RB2060_TR_vs_UN",46.0359281437126
"O16850","daf-16",5919,2195,0.370839668862984,"RB2060_TR_vs_UN",813.993073154249
"G5EGD2","hif-1",834,309,0.370503597122302,"RB2060_TR_vs_UN",114.485611510791
"Q23294","nhr-11",1065,394,0.369953051643192,"RB2060_TR_vs_UN",145.761502347418
"Q22812","ceh-39",365,135,0.36986301369863,"RB2060_TR_vs_UN",49.9315068493151
"O02316","nhr-77",3645,1348,0.369821673525377,"RB2060_TR_vs_UN",498.519615912208
"G5EDU4","eor-1",1144,422,0.368881118881119,"RB2060_TR_vs_UN",155.667832167832
"B2D6P4","tlf-1",98,36,0.36734693877551,"RB2060_TR_vs_UN",13.2244897959184
"G5EG44","mdl-1",2557,938,0.366836136096989,"RB2060_TR_vs_UN",344.092295658975
"G5EFT5","hsf-1",1197,438,0.365914786967419,"RB2060_TR_vs_UN",160.270676691729
"Q09565","nhr-20",1839,672,0.365415986949429,"RB2060_TR_vs_UN",245.559543230016
"O02219","aha-1",899,327,0.363737486095662,"RB2060_TR_vs_UN",118.942157953281
"G5EGF8","tlp-1",66,24,0.363636363636364,"RB2060_TR_vs_UN",8.72727272727273
"O17894","unc-39",58,21,0.362068965517241,"RB2060_TR_vs_UN",7.60344827586207
"Q22909","ceh-30",94,34,0.361702127659574,"RB2060_TR_vs_UN",12.2978723404255
"A5JYV4","nhr-129",2251,813,0.361172812083518,"RB2060_TR_vs_UN",293.6334962239
"G5EEL9","hmg-11",111,40,0.36036036036036,"RB2060_TR_vs_UN",14.4144144144144
"P34707","skn-1",2839,1023,0.360338147234942,"RB2060_TR_vs_UN",368.625924621346
"Q10661","dpy-30",375,135,0.36,"RB2060_TR_vs_UN",48.6
"P17486","egl-5",1454,522,0.359009628610729,"RB2060_TR_vs_UN",187.403026134801
"Q18955","unc-120",53,19,0.358490566037736,"RB2060_TR_vs_UN",6.81132075471698
"P45896","sma-3",1429,505,0.353393981805458,"RB2060_TR_vs_UN",178.463960811756
"G5EBF1","sax-3",1962,693,0.353211009174312,"RB2060_TR_vs_UN",244.775229357798
"Q23521","-",309,109,0.352750809061489,"RB2060_TR_vs_UN",38.4498381877023
"Q966B8","nhr-237",551,194,0.352087114337568,"RB2060_TR_vs_UN",68.3049001814882
"A0A131MCL4","die-1",37,13,0.351351351351351,"RB2060_TR_vs_UN",4.56756756756757
"O44743","let-607",339,119,0.351032448377581,"RB2060_TR_vs_UN",41.7728613569322
"O18065","zim-3",20,7,0.35,"RB2060_TR_vs_UN",2.45
"Q93560","blmp-1",4480,1564,0.349107142857143,"RB2060_TR_vs_UN",546.003571428571
"Q9XVN4","ceh-27",212,74,0.349056603773585,"RB2060_TR_vs_UN",25.8301886792453
"Q9U299","xrn-2",1997,697,0.349023535302954,"RB2060_TR_vs_UN",243.269404106159
"Q17381","pha-4",5634,1964,0.348597799077032,"RB2060_TR_vs_UN",684.646077387291
"Q20448","ztf-7",916,317,0.346069868995633,"RB2060_TR_vs_UN",109.704148471616
"Q09534","-",84,29,0.345238095238095,"RB2060_TR_vs_UN",10.0119047619048
"P34326","ceh-16",1492,514,0.344504021447721,"RB2060_TR_vs_UN",177.075067024129
"P28515","elt-1",1618,557,0.3442521631644,"RB2060_TR_vs_UN",191.748454882571
"Q9U263","set-26",236,81,0.343220338983051,"RB2060_TR_vs_UN",27.8008474576271
"Q9TZI2","ztf-4",609,209,0.343185550082102,"RB2060_TR_vs_UN",71.7257799671593
"P41828","nhr-23",3483,1195,0.343095033017514,"RB2060_TR_vs_UN",409.998564455929
"Q21446","lin-14",2897,993,0.34276838108388,"RB2060_TR_vs_UN",340.369002416293
"Q19345","nhr-25",2568,879,0.342289719626168,"RB2060_TR_vs_UN",300.872663551402
"Q65CM0","nhr-76",380,130,0.342105263157895,"RB2060_TR_vs_UN",44.4736842105263
"Q09228","egl-27",1648,562,0.341019417475728,"RB2060_TR_vs_UN",191.652912621359
"O01789","him-1",88,30,0.340909090909091,"RB2060_TR_vs_UN",10.2272727272727
"Q9XUB3","rec-8",47,16,0.340425531914894,"RB2060_TR_vs_UN",5.4468085106383
"Q18299","nhr-43",1337,453,0.338818249813014,"RB2060_TR_vs_UN",153.484667165295
"P41829","nhr-6",2483,840,0.338300443012485,"RB2060_TR_vs_UN",284.172372130487
"Q93348","irx-1",405,137,0.338271604938272,"RB2060_TR_vs_UN",46.3432098765432
"Q9GZC9","-",370,125,0.337837837837838,"RB2060_TR_vs_UN",42.2297297297297
"G5EDT1","lin-35",4459,1504,0.337295357703521,"RB2060_TR_vs_UN",507.292217986096
"P34670","snu-23",3781,1274,0.336947897381645,"RB2060_TR_vs_UN",429.271621264216
"P32085","tbp-1",632,212,0.335443037974684,"RB2060_TR_vs_UN",71.1139240506329
"Q9U325","mef-2",1163,390,0.335339638865004,"RB2060_TR_vs_UN",130.782459157352
"O17208","gmeb-1",2638,882,0.33434420015163,"RB2060_TR_vs_UN",294.891584533738
"G5EEH5","mxl-1",3,1,0.333333333333333,"RB2060_TR_vs_UN",0.333333333333333
"O16749","ceh-83",3,1,0.333333333333333,"RB2060_TR_vs_UN",0.333333333333333
"O17617","fkh-4",246,82,0.333333333333333,"RB2060_TR_vs_UN",27.3333333333333
