"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"C44B12.5",5.23830999211416,-0.027917227928707,0.282355606117861,0.134652006348497,0.427943801073034,"C44B12.5"
"C44B12.1",2.91540358401645,0.00719607594776421,0.280533281374684,0.285549611917418,NA,"C44B12.1"
"C44B12.6",15.5421960989197,0.0251696633635049,0.27870826797886,0.560447474439265,0.788065535980679,"C44B12.6"
"C50A2.3",249.305553608779,0.382752298094776,0.480391675171245,0.0431194395588443,0.272224485227653,"C50A2.3"
"C50A2.2",391.078853726054,-0.0987597918869108,0.240317324886475,0.475755385844547,0.734362553374741,"C50A2.2"
"Y104H12D.2",1107.37053295206,0.299274392439509,0.235574382585742,0.0826951715274801,0.351200054406449,"Y104H12D.2"
"Y104H12D.4",550.031602067217,0.0907829387833545,0.227622210287305,0.5140090698508,0.760633758133709,"Y104H12D.4"
"Y104H12D.1",461.953497840195,0.348246962614197,0.311114726516657,0.0543211818893839,0.300096039808484,"Y104H12D.1"
"Y104H12D.3",2247.33072018152,0.286126168393509,0.263775189961428,0.0942928414123609,0.371426058208482,"Y104H12D.3"
"W09G12.1",1.19886756506359,0.00174299186961657,0.280476039155414,0.601050288978402,NA,"W09G12.1"
"W09G12.4",4.10229809184498,-0.00411301319497219,0.280312282943153,0.855427691544294,NA,"W09G12.4"
"W09G12.9",304.750451371389,0.0832951987022729,0.215031481657285,0.544763181276984,0.778481212958293,"W09G12.9"
"W09G12.10",247.384397171377,0.0708871288877871,0.250102164717917,0.608793197112672,0.819390393273461,"W09G12.10"
"W09G12.8",4.92523878087973,0.0237021776975466,0.281156078893024,0.36403386290313,0.658243149752036,"W09G12.8"
"W09G12.7",980.194444614872,0.199404838545497,0.304762166805086,0.177748774921973,0.484840909964395,"W09G12.7"
"F38A1.8",1317.46482515807,-0.399269354380936,0.380808749402356,0.043059295829889,0.272192655375414,"F38A1.8"
"F38A1.15",2.55247778336598,0.00726274788627431,0.280437742084963,0.873073779037004,NA,"F38A1.15"
"F38A1.9",61.9505549863364,-0.141206286954433,0.306703614439346,0.174188261509755,0.480618051001695,"F38A1.9"
"F38A1.10",96.7507295228198,-0.117385786954381,0.2948273985784,0.230177036601001,0.537900096033978,"F38A1.10"
"F38A1.11",5.3731151182655,0.00131109617101026,0.27981499827521,0.744399370833972,0.892340920581733,"F38A1.11"
"F38A1.5",336.304831512813,0.15124918666488,0.270557577356282,0.282191376442311,0.58723786959482,"F38A1.5"
"F38A1.6",2.79980728460648,-0.0013373326950218,0.280468891405593,0.872304532940793,NA,"F38A1.6"
"F38A1.7",0.353659129397703,-0.00344907485454167,0.280477664138503,0.776825428461791,NA,"F38A1.7"
"F38A1.14",46.3995395218886,0.104623294474164,0.296229537102462,0.188727483849521,0.496871958146372,"F38A1.14"
"F38A1.1",142.535651379642,0.0431783491222382,0.26016053522029,0.683184001474751,0.862532539684189,"F38A1.1"
"C09E9.1",624.549788149071,0.100897002348924,0.237267572676107,0.503656369488744,0.754220660494918,"C09E9.1"
"F53H1.1",2655.96545825758,-0.399875176842042,0.255574900795415,0.0234872429472572,0.213594791291479,"F53H1.1"
"F53H1.4",1483.27937821371,-0.231052197794083,0.279222659465232,0.153468697848258,0.452401692144638,"F53H1.4"
"F53H1.3",597.184381514763,0.0285345577774882,0.202985175262187,0.837758878580523,0.935492151449227,"F53H1.3"
"F58F6.4",586.905446033397,-0.0258943568679334,0.205591560021863,0.898632737362214,0.959726902516707,"F58F6.4"
"F58F6.1",6615.47680924018,0.740333194313495,0.43555779428721,0.00643723300799967,0.110873853408134,"F58F6.1"
"Y77E11A.14",255.396854724169,0.184895665213615,0.306452881799055,0.165413437999215,0.469159703276855,"Y77E11A.14"
"Y77E11A.7",982.226395585807,-0.142566103980927,0.249237061700024,0.330067789206317,0.630957138586038,"Y77E11A.7"
"Y77E11A.4",413.138328485145,0.217325342922642,0.265478965181344,0.181791154303717,0.488050551339118,"Y77E11A.4"
"Y77E11A.8",1.98178679748497,0.00383944470057054,0.28047537275155,0.611860369760379,NA,"Y77E11A.8"
"Y77E11A.23",2.57988712748202,0.00843916214149564,0.280473035920386,0.186907200052366,NA,"Y77E11A.23"
"Y77E11A.10",28.8331467524189,0.0405769943740456,0.27157912066679,0.610807276194724,0.820706552613006,"Y77E11A.10"
"Y77E11A.2",4278.03728418535,0.208558986310929,0.250443890801643,0.184069905814789,0.490422493092112,"Y77E11A.2"
"Y77E11A.15",103.049688330965,0.108007208695302,0.286447885449194,0.274517859868149,0.579998860338812,"Y77E11A.15"
"Y77E11A.12",407.147394760193,0.00430126306744928,0.216594630515013,0.955989911412121,0.983119018505045,"Y77E11A.12"
"Y77E11A.16",24.1246937346513,-0.362249350387855,0.705931322457719,0.0105366379335336,0.145693444341139,"Y77E11A.16"
"Y77E11A.13",1409.69928410875,0.20766209026746,0.174792912710905,0.148795395692485,0.446129197207936,"Y77E11A.13"
"K03H6.2",388.607351468695,0.202301407626976,0.258531693526111,0.182165133256787,0.488614825709441,"K03H6.2"
"K03H6.7",60.3901334482337,0.0603761797570829,0.28294272482161,0.299897622183337,0.604385514093971,"K03H6.7"
