"gene_symbol","lfc_treat_N2","padj_treat_N2","lfc_treat_RB","padj_treat_RB","lfc_geno_unt","padj_geno_unt","lfc_geno_trt","padj_geno_trt","lfc_gxe","padj_gxe","effect_class","n_TFs","TF_list","target_common_name"
"C32D5.9",0.91401479489441,6.8701886217649e-05,1.06707410434196,1.15983179536335e-06,-0.00736343608193069,0.994212863166265,0.0844678872613194,0.773527261950474,0.112959129671075,0.704638097134154,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","lgg-1"
"C56C10.3",1.61798582310587,2.32629755760561e-22,1.17258241020808,1.5475603148994e-12,0.12622801771861,0.735255042737733,-0.145046813093705,0.544780590376243,-0.309091543004792,0.224775745244777,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","vps-32.1"
"F59B10.1",-1.0817838071508,0.00616521020646182,-0.832185285893795,0.0156712223324584,-0.297626533419929,0.412362247181533,-0.170576418227727,0.518583566064042,0.050697508546508,0.924343211954034,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","myrf-1"
"F44E5.4",3.06389285045313,2.95129649819305e-06,2.96352770391139,3.85608862290426e-06,-0.0714451968874727,0.747068566642318,-0.0907586384280894,0.700939833294295,-0.00013359068291506,0.999722037047859,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;unc-62;zip-2",NA
"F44E5.5",2.99024142164933,8.95227113881142e-10,2.6919919847611,2.4416616935275e-08,-0.0344506246388949,0.946001681999643,-0.0819619981951537,0.763558756963212,-0.0450416121981056,0.857247269184779,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;unc-62;zip-2",NA
"F26H11.2",1.55475484937452,1.10317714511002e-26,1.5477681781849,8.98330281924252e-27,-0.118576884991861,0.788341706496467,-0.0793209766764947,0.758577166272692,0.00594480092232864,0.984650266308108,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","nurf-1"
"K10H10.3",4.93297672847438,2.13441789295065e-49,5.12665827883754,2.63111847552921e-52,-0.92026675863159,0.025292026457279,-0.38515098678713,0.135221377701886,0.100974424002385,0.713656804726328,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","dhs-8"
"Y37B11A.3",1.76175520378948,4.62368397250187e-12,1.69979240848356,9.77637011811892e-12,0.0784493408305764,0.877128860507533,0.0564588823238773,0.867802247043046,-0.0189722362186342,0.971844028086467,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"C16A3.7",3.81979062769888,6.09862227238137e-118,1.67461824587068,7.27250728658376e-24,1.31326605109853,8.01330150641607e-14,-0.63824582296614,0.000484924525988136,-2.08472514951033,8.66891548272616e-26,"GxE",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62;zip-2","nfx-1"
"K04G7.3",1.66261167435144,1.51158114756853e-08,0.434993614204551,0.108079416553507,0.158678122201608,0.687407343344757,-0.390885782388852,0.11798478338416,-0.919341429448487,0.0272537378545213,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","ogt-1"
"C30C11.4",2.79802845403756,1.21898741278074e-15,2.22892086704916,1.52532839400468e-10,-0.00532723780208971,0.995677261635402,-0.175305454546536,0.50646471660279,-0.201577800332598,0.490566992152367,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62;zip-2","hsp-110"
"C30C11.2",1.13704919613145,1.16802519133428e-20,1.02346400541747,1.49560266815872e-17,0.045468527599136,0.923294130949771,-0.0221595205945099,0.944736845687082,-0.0564268496548782,0.762550931635167,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62;zip-2","rpn-3"
"C40H1.7",-3.85359483407182,2.63470015362066e-10,-3.75304546345589,1.63918183662515e-09,-1.17953927031059,0.0501684713412881,-0.46176957187738,0.0844794139922818,-0.0191507517237859,0.969915753517913,"Treatment",13,"cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62",NA
"D2045.2",0.542779827734238,0.16262630690307,0.967651137633527,0.0026832568398797,-1.12018020995371,0.0047247973876605,-0.288375990857543,0.267635788901615,0.22738647335537,0.449435098139525,"Genotype",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"Y56A3A.33",3.35256651905225,1.34443540574146e-27,3.56255308209874,2.12734856835862e-31,-0.143876324953044,0.728735390744582,-0.0282284373708394,0.942700867583059,0.101744560902686,0.732673377450482,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"T12D8.1",0.0796431304881971,0.902521227602975,0.27494601108091,0.417111032230955,-1.43001378546978,0.00399359705762926,-0.490625407111595,0.0828795623582561,0.113510250940056,0.668253425572286,"Genotype",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","set-16"
"T21D12.9",-1.20285713185614,4.85967247538326e-06,-1.34701896818839,1.33800360281117e-07,0.0267561098140315,0.971825607254443,-0.0514900106319312,0.884415504056042,-0.0818397760657846,0.769565288233138,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62","sma-10"
"K11H12.8",1.99812726041635,2.97646749437792e-22,2.16512460953018,1.65490639642281e-26,-0.125441686221207,0.794565702563239,0.00587641629655732,0.987768894015858,0.120414163570077,0.681292455675213,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62;zip-2",NA
"C42D4.2",2.66686974468969,5.1691473520237e-11,0.597462742557846,0.0743674084077777,1.70370788331208,0.00018937248188367,0.00620763006598809,0.987437197297488,-1.59989537739713,0.00419080999602163,"GxE",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62","cest-10"
"F20D12.12",0.546037182983587,0.289257570031821,1.02270767573366,0.0151472329610958,-0.0748166157881125,0.837452948856323,0.0613324738630501,0.833799175838291,0.143804473342408,0.520393367605717,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"R102.5",2.20349829939716,1.29958530883777e-106,1.91182984916082,8.19555338914334e-81,0.114758436912512,0.630376964912364,-0.116254270621669,0.531765898407031,-0.235025262313119,0.163985137781784,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","allo-1"
