"gene_symbol","lfc_treat_N2","padj_treat_N2","lfc_treat_RB","padj_treat_RB","lfc_geno_unt","padj_geno_unt","lfc_geno_trt","padj_geno_trt","lfc_gxe","padj_gxe","effect_class"
"Y48G1A.2",0.112099969050747,0.86093869697192,0.112651043616681,0.776086450122171,0.0514108045308674,0.915065375114048,0.0663236991557628,0.814959668716372,0.0185288036275121,0.948398512209724,"NS"
"Y48G1A.1",-0.952755484955779,0.00456386364488771,-0.706539443461922,0.0184340477557392,-0.0716087913408301,0.892966438735773,-0.0167793957244805,0.966852090126554,0.0503115237465255,0.880612322958267,"NS"
"R119.7",-0.237973718275707,0.52065163965385,-0.148288665451021,0.592492288373302,-0.298851987710231,0.379468777494629,-0.199164550736453,0.436419386093855,0.0251944107900788,0.962731869976745,"NS"
"R119.2",-0.327216777893802,0.440498916329473,0.0552199366037607,0.879246587028121,-0.13787609979462,0.728591964694138,0.0429427150494298,0.908518913521223,0.218813267257254,0.492236979046952,"NS"
"R119.3",-0.264585629797928,0.469122403868382,0.275099732657829,0.288661395812092,-0.592198552396898,0.0647695134161127,-0.0210552410384464,0.958390569650848,0.482990268511806,0.190324471054935,"NS"
"R119.4",0.569683736178676,0.00447446259817813,0.430170493184605,0.0211304067766551,-0.116837374568457,0.777462739832763,-0.146011121777713,0.55655489711574,-0.0562539440718419,0.859108205999193,"NS"
"R119.6",-0.376382426969635,0.0124101489954506,-0.0489104975505306,0.811735336582362,-0.178945635007117,0.466124954346804,0.0741122623089234,0.76698873210247,0.275784414242753,0.234139371202699,"NS"
"R119.5",-0.168590914783803,0.686786242152782,-0.195754103523621,0.483326426067141,0.000139588422220859,0.999366299742338,-0.0419381169091189,0.912333969220709,-0.0506916437943799,0.880612322958267,"NS"
"Y50C1A.1",0.482234830405425,0.186643347137827,0.03210763510492,0.93459567568086,0.196545999856023,0.595069938304543,-0.022862943326661,0.953297393812218,-0.206700361128735,0.454324437477368,"NS"
"Y50C1A.2",0.159337563821091,0.807346131274974,-0.0262654812179896,0.954529712786462,0.0905034935639728,0.78527761086248,0.0310462051394009,0.928607047262855,-0.0543800662572722,0.819041407473989,"NS"
