"gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CELE_Y74C9A.6",4.58352845761135,4.89656302954055,2.62308268772779,1.86672080619088,0.0619405866552273,1
"CELE_Y74C9A.3",624.002376534846,0.0377463816037026,0.259116039981136,0.145673658822706,0.884179016725778,1
"CELE_Y74C9A.2",4425.81396050087,0.125928051621261,0.230208413810613,0.547017589569334,0.584366647842906,1
"CELE_Y74C9A.4",720.499307742087,0.12285037248225,0.270351363616593,0.454410034552197,0.649533731312063,1
"CELE_Y74C9A.9",69.0711072363285,0.0814339944403853,0.623281857315951,0.130653561441794,0.896049369937351,1
"CELE_Y74C9A.5",462.974599846834,-0.15193905842924,0.501852178588977,-0.302756598280466,0.762075361482032,1
"CELE_Y74C9A.8",66.2972879674421,0.13269728448401,0.737122056782789,0.180020775749372,0.857136257957269,1
"CELE_Y74C9A.1",16.7512027798478,-0.280230128014964,1.53291087442937,-0.182809146108564,0.854947771992256,1
"CELE_Y48G1C.12",209.431594982792,0.0731803434930425,0.327594056377943,0.223387274794188,0.823234107359617,1
"CELE_Y48G1C.4",336.849036835326,-0.161948403332938,0.302482740096635,-0.535397171029328,0.592375245921881,1
"CELE_Y48G1C.5",10.7291430578318,1.87614800058648,1.21371151355368,1.54579402076628,0.122154321540615,1
"CELE_Y48G1C.2",981.089775768737,-0.0793938235312886,0.318593456515612,-0.24920104888406,0.803205268124132,1
"CELE_Y48G1C.10",356.586381614809,-0.19742640342239,0.496890956949055,-0.397323397943487,0.69112899537419,1
"CELE_Y48G1C.6",272.18050090089,0.290164636639447,0.332005516113259,0.873975348471203,0.382131678751403,1
"CELE_Y48G1C.9",625.308982298457,0.0129601617861058,0.377519543282008,0.0343297771379866,0.972614180136228,1
"CELE_Y48G1C.1",247.813558400343,-0.506015277836656,0.30272887807748,-1.67151307483506,0.0946203783417078,1
"CELE_Y48G1C.13",10.1648529059377,0.976706988382761,1.10014087777544,0.887801742589302,0.374647405413785,1
"CELE_Y48G1C.8",1305.37738427563,-0.475503875366592,0.305591821631288,-1.55600981998894,0.11970575727157,1
"CELE_F53G12.1",16244.9222083763,-0.0368820986569177,0.248107958296962,-0.148653428572305,0.881827111430981,1
"CELE_F53G12.16",14.0514049281497,0.274689301411405,1.01892201305621,0.269588150900269,0.787477117153645,1
"CELE_F53G12.15",10.983711113764,0.15532879841144,1.10646140227301,0.140383386254908,0.888357083709971,1
