"gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CELE_Y92H12BR.2",487.024828606989,0.0315172237912029,0.244391218720283,0.892080793031204,0.951999579621541
"CELE_Y92H12BR.3",3191.13031429925,-0.12214316971878,0.166472548555814,0.447470162473164,0.673448160521461
"CELE_Y92H12BR.4",110.800741340978,-0.472870410025059,0.453384845416436,0.166952149361151,0.369833742630727
"CELE_Y92H12BR.8",1183.72851120004,-0.0878809088172009,0.200320702417419,0.644407631730187,0.818059924679472
"CELE_F37F2.2",841.557681754592,-0.488099102395669,0.29672664059447,0.0665667017312881,0.190331458283535
"CELE_F37F2.4",0.355891003259857,-0.0143029219316755,0.683608365202051,0.838674430620953,NA
"CELE_F47G6.4",434.926162094624,-0.643597758738193,0.330922124859589,0.0271500567246193,0.0957434813463544
"CELE_F37F2.3",120.779679938079,6.81986608911629,1.91185934110665,8.87493900184411e-07,9.41780468649299e-06
"CELE_F47G6.3",4.905034270812,0.104296866311473,0.692847957033219,0.629059142407149,0.807592801060639
"CELE_F47G6.2",1449.3012433156,0.677458958259631,0.198950593497535,0.000468719795421695,0.00300340973837949
"CELE_F47G6.1",591.226261362601,0.508481581563878,0.153234477304383,0.000646565300511142,0.00401729104221007
"CELE_Y92H12A.5",1473.59894111411,0.052489598866365,0.227108815767366,0.808470714567006,0.908198324347954
"CELE_Y92H12A.4",611.854623246218,-0.589077880985149,0.326457005893938,0.039575949554053,0.128778221520459
"CELE_Y92H12A.2",2393.72665588629,0.408122250367319,0.223717454711916,0.0529493159623636,0.160380076205766
"CELE_Y92H12A.1",1638.41980803319,-0.021382545438683,0.312076541933046,0.935610154306039,0.97168246733974
"CELE_Y73E7A.3",314.909063032272,-0.951286480959029,0.288039722342271,0.000348216637305158,0.00229551487971102
"CELE_Y73E7A.4",1702.37306215445,-0.176453861174577,0.220419046346649,0.414615314904428,0.645057734028823
"CELE_Y73E7A.5",10.1054213176509,-0.278271474546153,0.689985802543572,0.253603577225906,0.47912379716953
"CELE_Y73E7A.2",792.665490533411,0.0227373405677262,0.196770355921705,0.905100748124397,0.957776381360947
"CELE_Y73E7A.6",237.315099006269,-0.699711370936435,0.308549655921937,0.0108898474448391,0.0455261207462225
