"gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CELE_Y74C9A.6",2.6944433065179,-0.632703974913738,3.12459812306666,-0.202491312480456,0.839532649380245,NA
"CELE_Y74C9A.3",838.775497704669,0.0710045107207267,0.134172537381397,0.529203010589941,0.596664628459417,0.961860736240372
"CELE_Y74C9A.2",5840.69375898177,0.135359069178124,0.141417656509577,0.957158197349691,0.33848741284137,0.883938077842104
"CELE_Y74C9A.4",1169.22690897223,-0.157426498355435,0.163332453133952,-0.963840898332228,0.335125698524947,0.881713806116434
"CELE_Y74C9A.9",124.65297824826,0.380453129073465,0.450479579885859,0.844551331649402,0.398361391838307,0.913424399746571
"CELE_Y74C9A.5",1170.18135051255,0.353542345824712,0.173855691430161,2.03353909737681,0.0419980877277408,0.457736460156773
"CELE_Y74C9A.8",128.7928770525,0.828182313242023,0.435217792954572,1.90291464790473,0.0570516833184462,0.515041444000125
"CELE_Y74C9A.1",7.68985377871416,1.58790374173614,1.66527011171627,0.953541248692444,0.340315907086255,0.883982364413994
"CELE_Y48G1C.12",387.00886991509,-0.363117727951135,0.226500671279132,-1.60316402552132,0.108898445563699,0.646796822549896
"CELE_Y48G1C.4",522.532923051891,-0.000287340568421447,0.191322252910788,-0.00150186694987034,0.998801683998806,1
"CELE_Y48G1C.5",16.2272100303383,-0.497337627463149,1.12551118795395,-0.441877106852444,0.65857813766297,0.968199032406925
"CELE_Y48G1C.2",1325.83415108368,0.050364062785433,0.189416964959565,0.265889925942928,0.790323983851603,0.985909978422079
"CELE_Y48G1C.10",699.332861200346,-0.0455678701033709,0.236769622726307,-0.192456572674633,0.847384581956518,0.98841201237241
"CELE_Y48G1C.6",363.577766493821,0.214387776266302,0.235335127268396,0.910989272000165,0.362301026239735,0.895216231611748
"CELE_Y48G1C.9",557.807122302209,0.0379884774263598,0.192458842333766,0.197384941973617,0.843526312385508,0.988167816232823
"CELE_Y48G1C.1",462.779214281755,0.0774074342050456,0.197019915369494,0.392891419427699,0.694399679338384,0.975706136891552
"CELE_Y48G1C.13",14.2975488883435,-0.866236469599045,1.04310744934212,-0.830438388821188,0.40629096855066,0.916228947141522
"CELE_Y48G1C.8",2127.44433091649,-0.0447328044702955,0.246485794531299,-0.181482281992585,0.855989039154336,0.988681094390829
"CELE_F53G12.1",14032.5435234639,-0.153370263092727,0.122519031712077,-1.25180766571149,0.210639956196165,0.786740236392675
"CELE_F53G12.16",0.783222309296725,-3.87323905366507,3.70650776412611,-1.04498339141568,0.296030645721821,NA
"CELE_F53G12.15",0.783222309296725,-3.87323905366507,3.70650776412611,-1.04498339141568,0.296030645721821,NA
"CELE_F53G12.10",169166.104413304,0.08349081621201,0.0916931455768194,0.910545883084166,0.3625346956068,0.895216231611748
"CELE_F53G12.17",8.00724663311635,0.882662472955288,1.96171908244764,0.449943358788145,0.652751282464437,0.968199032406925
"CELE_F53G12.12",8.00724663311635,0.882662472955288,1.96171908244764,0.449943358788145,0.652751282464437,0.968199032406925
"CELE_F53G12.9",468.264126340706,-0.251559382670219,0.230252103344217,-1.09253891285479,0.274596296362503,0.844173793351399
"CELE_F53G12.8",13.6751150655715,-0.254259764473807,1.59372176540222,-0.15953836484729,0.873244734596806,0.989026857694143
"CELE_F53G12.7",21.718704196093,-1.27555607664178,0.820450484039507,-1.55470208313067,0.120017038262955,0.670590022193071
"CELE_F53G12.6",4.03576929337135,-0.413013998082386,2.06639286708257,-0.199871962714186,0.841580718493995,0.988167816232823
