"Gene","lfc_treat_N2","lfc_treat_RB","lfc_geno_unt","lfc_geno_trt","lfc_gxe","padj_treat_N2","padj_treat_RB","padj_geno_unt","padj_geno_trt","padj_gxe","sig_treat","sig_geno","sig_inter","category","mean_geno_lfc","mean_treat_lfc","ENTREZ"
"K02F3.4",1.49030581983993,0.20838749668221,1.02694220529313,-0.254976117864586,-1.28191832315772,3.99781736394076e-09,0.540291075083754,0.00182492968946587,0.530715176101713,0.0194181060686695,TRUE,TRUE,TRUE,"Interaction",0.385983043714273,0.849346658261068,175240
"T12B5.8",1.065312617619,0.0974424511875872,0.54658030617184,-0.421289860259573,-0.967870166431413,0.000787923506844237,0.830448884840273,0.6823702058591,0.363608939076114,0.311168443157457,TRUE,FALSE,FALSE,"Treatment only",0.0626452229561332,0.581377534403294,188447
"T12B5.10",3.35573777879316,1.35230027324287,0.980267345770627,-1.02317015977966,-2.00343750555029,1.63707161264783e-50,1.61190939158422e-08,0.00138315827839951,0.000586814716453666,8.72497938136965e-08,TRUE,TRUE,TRUE,"Interaction",-0.0214514070045183,2.35401902601801,188448
"Y119D3B.19",-2.94841307585577,-4.38781333712616,0.393485924625141,-1.04591433664525,-1.43940026127039,0.057831559578449,0.00389721667846864,0.999661050265277,NA,0.791292415722164,TRUE,FALSE,FALSE,"Treatment only",-0.326214206010052,-3.66811320649096,191061
"ZC47.7",-4.66360905981737,-3.33730201423017,1.03119678699049,2.35750383257769,1.3263070455872,0.00229239807565804,0.028243077291872,0.999661050265277,NA,0.816570252930672,TRUE,FALSE,FALSE,"Treatment only",1.69435030978409,-4.00045553702377,191061
"ZC47.4",3.92447160578355,3.13259437793842,1.14031351481964,0.348436286974519,-0.791877227845124,2.69293267743442e-07,5.87932255234183e-05,0.91583291019607,0.795676024071711,0.791292415722164,TRUE,FALSE,FALSE,"Treatment only",0.744374900897081,3.52853299186099,191058
"F13B10.1",1.87684402415868,0.686937169190419,0.643668636612697,-0.546238218355563,-1.18990685496826,1.95571785727066e-07,0.102091029976266,0.706081996177346,0.321607601176986,0.293029585897503,TRUE,FALSE,FALSE,"Treatment only",0.0487152091285669,1.28189059667455,175502
"R74.3",0.831749754100972,0.586430186571105,0.0352436275954032,-0.210075939934463,-0.245319567529866,0.000148211894576572,0.0116538311172474,0.999661050265277,0.53105236584945,0.764694290611478,TRUE,FALSE,FALSE,"Treatment only",-0.08741615616953,0.709089970336039,175541
"F43C1.2",-0.349246446515126,-0.469080331096042,0.17504275259392,0.055208868013005,-0.119833884580915,0.123241869473543,0.0248991488228079,0.999661050265277,0.877019693650708,0.882825700886498,TRUE,FALSE,FALSE,"Treatment only",0.115125810303463,-0.409163388805584,175545
"F56D2.5",3.91097774696871,2.07290561325242,0.403389308704569,-1.43468282501172,-1.83807213371629,6.83544735931593e-72,3.39712852895885e-20,0.757636256131531,1.74190408370369e-08,7.34733157073261e-07,TRUE,TRUE,TRUE,"Interaction",-0.515646758153575,2.99194168011056,186378
